Timestamp,Raw_EMG,Independent_Component,Label
0.0,14,-1.025712666685035,YES
0.0044589774078478,9,-1.0366068076030945,YES
0.0089179548156956,1016,1.1574731732941157,YES
0.0133769322235434,1019,1.1640096578449517,YES
0.0178359096313912,19,-1.014818525766975,YES
0.022294887039239,78,-0.8862676629338715,YES
0.0267538644470868,1020,1.1661884860285636,YES
0.0312128418549346,965,1.0463529359299075,YES
0.0356718192627824,4,-1.047500948521154,YES
0.0401307966706302,59,-0.9276653984224981,YES
0.044589774078478,892,0.887298478526237,YES
0.0490487514863258,999,1.120433094172713,YES
0.0535077288941736,6,-1.0431432921539303,YES
0.0579667063020214,4,-1.047500948521154,YES
0.0624256837098692,4,-1.047500948521154,YES
0.066884661117717,605,0.26197478982961403,YES
0.0713436385255648,1018,1.1618308296613398,YES
0.0758026159334126,2,-1.051858604888378,YES
0.0802615933412604,4,-1.047500948521154,YES
0.0847205707491082,83,-0.8753735220158119,YES
0.089179548156956,1019,1.1640096578449517,YES
0.0936385255648038,1020,1.1661884860285636,YES
0.0980975029726516,90,-0.8601217247305284,YES
0.1025564803804994,65,-0.9145924293208265,YES
0.1070154577883472,1018,1.1618308296613398,YES
0.111474435196195,1004,1.1313272350907728,YES
0.1159334126040428,3,-1.049679776704766,YES
0.1203923900118906,5,-1.045322120337542,YES
0.1248513674197384,1019,1.1640096578449517,YES
0.1293103448275862,1020,1.1661884860285636,YES
0.133769322235434,2,-1.051858604888378,YES
0.13822829964328182,85,-0.871015865648588,YES
0.1426872770511296,1018,1.1618308296613398,YES
0.1471462544589774,1023,1.1727249705793992,YES
0.1516052318668252,4,-1.047500948521154,YES
0.15606420927467302,64,-0.9167712575044386,YES
0.1605231866825208,1019,1.1640096578449517,YES
0.1649821640903686,1019,1.1640096578449517,YES
0.1694411414982164,1,-1.05403743307199,YES
0.17390011890606422,83,-0.8753735220158119,YES
0.178359096313912,1012,1.1487578605596682,YES
0.1828180737217598,1019,1.1640096578449517,YES
0.1872770511296076,4,-1.047500948521154,YES
0.19173602853745542,4,-1.047500948521154,YES
0.1961950059453032,168,-0.6901731264087981,YES
0.200653983353151,1018,1.1618308296613398,YES
0.2051129607609988,3,-1.049679776704766,YES
0.20957193816884662,5,-1.045322120337542,YES
0.2140309155766944,39,-0.9712419620947367,YES
0.2184898929845422,1019,1.1640096578449517,YES
0.22294887039239,1019,1.1640096578449517,YES
0.22740784780023782,68,-0.9080559447699907,YES
0.2318668252080856,9,-1.0366068076030945,YES
0.2363258026159334,1018,1.1618308296613398,YES
0.2407847800237812,1022,1.1705461423957872,YES
0.24524375743162902,3,-1.049679776704766,YES
0.2497027348394768,5,-1.045322120337542,YES
0.2541617122473246,703,0.47549995182358284,YES
0.2586206896551724,1020,1.1661884860285636,YES
0.2630796670630202,6,-1.0431432921539303,YES
0.267538644470868,17,-1.0191761821341991,YES
0.2719976218787158,13,-1.0278914948686466,YES
0.27645659928656363,1018,1.1618308296613398,YES
0.2809155766944114,966,1.0485317641135194,YES
0.2853745541022592,6,-1.0431432921539303,YES
0.289833531510107,60,-0.9254865702388861,YES
0.2942925089179548,1018,1.1618308296613398,YES
0.2987514863258026,1019,1.1640096578449517,YES
0.3032104637336504,32,-0.9864937593800202,YES
0.3076694411414982,3,-1.049679776704766,YES
0.31212841854934603,1017,1.1596520014777278,YES
0.3165873959571938,965,1.0463529359299075,YES
0.3210463733650416,4,-1.047500948521154,YES
0.3255053507728894,62,-0.9211289138716624,YES
0.3299643281807372,713,0.49728823365970215,YES
0.334423305588585,1005,1.1335060632743847,YES
0.3388822829964328,3,-1.049679776704766,YES
0.3433412604042806,7,-1.0409644639703184,YES
0.34780023781212843,24,-1.0039243848489157,YES
0.3522592152199762,1019,1.1640096578449517,YES
0.356718192627824,1020,1.1661884860285636,YES
0.3611771700356718,40,-0.9690631339111248,YES
0.3656361474435196,57,-0.9320230547897219,YES
0.3700951248513674,1020,1.1661884860285636,YES
0.3745541022592152,1018,1.1618308296613398,YES
0.379013079667063,56,-0.934201882973334,YES
0.38347205707491083,156,-0.7163190646121412,YES
0.3879310344827586,1019,1.1640096578449517,YES
0.3923900118906064,8,-1.0387856357867065,YES
0.3968489892984542,1,-1.05403743307199,YES
0.401307966706302,30,-0.990851415747244,YES
0.4057669441141498,1019,1.1640096578449517,YES
0.4102259215219976,1020,1.1661884860285636,YES
0.4146848989298454,3,-1.049679776704766,YES
0.41914387633769323,4,-1.047500948521154,YES
0.423602853745541,726,0.5256130000466571,YES
0.4280618311533888,1018,1.1618308296613398,YES
0.4325208085612366,1,-1.05403743307199,YES
0.4369797859690844,18,-1.0169973539505872,YES
0.4414387633769322,61,-0.9233077420552742,YES
0.44589774078478,1019,1.1640096578449517,YES
0.4503567181926278,1018,1.1618308296613398,YES
0.45481569560047563,49,-0.9494536802586174,YES
0.4592746730083234,299,-0.40474663435563557,YES
0.4637336504161712,1019,1.1640096578449517,YES
0.468192627824019,5,-1.045322120337542,YES
0.4726516052318668,5,-1.045322120337542,YES
0.4771105826397146,14,-1.025712666685035,YES
0.4815695600475624,1021,1.1683673142121755,YES
0.4860285374554102,1019,1.1640096578449517,YES
0.49048751486325803,1,-1.05403743307199,YES
0.4949464922711058,3,-1.049679776704766,YES
0.4994054696789536,907,0.919980901280416,YES
0.5038644470868014,1021,1.1683673142121755,YES
0.5083234244946492,5,-1.045322120337542,YES
0.512782401902497,3,-1.049679776704766,YES
0.5172413793103448,60,-0.9254865702388861,YES
0.5217003567181926,1020,1.1661884860285636,YES
0.5261593341260404,1008,1.1400425478252203,YES
0.5306183115338882,3,-1.049679776704766,YES
0.535077288941736,41,-0.9668843057275129,YES
0.5395362663495838,1019,1.1640096578449517,YES
0.5439952437574316,1018,1.1618308296613398,YES
0.5484542211652794,17,-1.0191761821341991,YES
0.5529131985731273,4,-1.047500948521154,YES
0.557372175980975,1016,1.1574731732941157,YES
0.5618311533888228,1021,1.1683673142121755,YES
0.5662901307966706,81,-0.8797311783830357,YES
0.5707491082045184,19,-1.014818525766975,YES
0.5752080856123662,1022,1.1705461423957872,YES
0.579667063020214,1018,1.1618308296613398,YES
0.5841260404280618,2,-1.051858604888378,YES
0.5885850178359096,1,-1.05403743307199,YES
0.5930439952437574,1018,1.1618308296613398,YES
0.5975029726516052,1019,1.1640096578449517,YES
0.601961950059453,4,-1.047500948521154,YES
0.6064209274673008,5,-1.045322120337542,YES
0.6108799048751486,711,0.4929305772924783,YES
0.6153388822829964,1020,1.1661884860285636,YES
0.6197978596908442,4,-1.047500948521154,YES
0.6242568370986921,3,-1.049679776704766,YES
0.6287158145065398,5,-1.045322120337542,YES
0.6331747919143876,1018,1.1618308296613398,YES
0.6376337693222354,1019,1.1640096578449517,YES
