Timestamp,Raw_EMG,Independent_Component,Label
0.0,2,1.8342017302877165,GO
0.0053609721229449,541,-0.6081342234581025,GO
0.0107219442458899,454,-0.2139167318516344,GO
0.0160829163688348,480,-0.3317288557800043,GO
0.0214438884917798,502,-0.4314160375655479,GO
0.0268048606147248,503,-0.4359472731012545,GO
0.0321658327376697,474,-0.3045414425657651,GO
0.0375268048606147,502,-0.4314160375655479,GO
0.0428877769835596,617,-0.9525081241717988,GO
0.0482487491065046,615,-0.9434456531003856,GO
0.0536097212294496,553,-0.6625090498865809,GO
0.0589706933523945,562,-0.7032901697079397,GO
0.0643316654753395,573,-0.7531337606007115,GO
0.0696926375982845,565,-0.7168838763150591,GO
0.0750536097212294,5053,-21.05306896056596,GO
0.0804145818441744,3,1.8296704947520104,GO
0.0857755539671193,4,1.8251392592163036,GO
0.0911365260900643,3,1.8296704947520104,GO
0.0964974982130092,3,1.8296704947520104,GO
0.1018584703359542,4,1.8251392592163036,GO
0.1072194424588992,4,1.8251392592163036,GO
0.1125804145818441,4,1.8251392592163036,GO
0.1179413867047891,4,1.8251392592163036,GO
0.1233023588277341,4,1.8251392592163036,GO
0.128663330950679,3,1.8296704947520104,GO
0.134024303073624,3,1.8296704947520104,GO
0.139385275196569,3,1.8296704947520104,GO
0.1447462473195139,3,1.8296704947520104,GO
0.1501072194424589,4,1.8251392592163036,GO
0.1554681915654038,3,1.8296704947520104,GO
0.1608291636883488,3,1.8296704947520104,GO
0.1661901358112938,3,1.8296704947520104,GO
0.1715511079342387,3,1.8296704947520104,GO
0.1769120800571837,3,1.8296704947520104,GO
0.1822730521801286,3,1.8296704947520104,GO
0.1876340243030736,4,1.8251392592163036,GO
0.1929949964260185,3,1.8296704947520104,GO
0.1983559685489635,3,1.8296704947520104,GO
0.2037169406719085,3,1.8296704947520104,GO
0.2090779127948534,3,1.8296704947520104,GO
0.2144388849177984,3,1.8296704947520104,GO
0.2197998570407434,4,1.8251392592163036,GO
0.2251608291636883,3,1.8296704947520104,GO
0.2305218012866333,3,1.8296704947520104,GO
0.2358827734095782,3,1.8296704947520104,GO
0.2412437455325232,3,1.8296704947520104,GO
0.2466047176554682,4,1.8251392592163036,GO
0.2519656897784131,4,1.8251392592163036,GO
0.2573266619013581,4,1.8251392592163036,GO
0.262687634024303,4,1.8251392592163036,GO
0.268048606147248,3,1.8296704947520104,GO
0.273409578270193,3,1.8296704947520104,GO
0.278770550393138,3,1.8296704947520104,GO
0.2841315225160829,3,1.8296704947520104,GO
0.2894924946390279,3,1.8296704947520104,GO
0.2948534667619728,3,1.8296704947520104,GO
0.3002144388849178,3,1.8296704947520104,GO
0.3055754110078628,3,1.8296704947520104,GO
0.3109363831308077,3,1.8296704947520104,GO
0.3162973552537527,3,1.8296704947520104,GO
0.3216583273766976,3,1.8296704947520104,GO
0.3270192994996426,3,1.8296704947520104,GO
0.3323802716225876,4,1.8251392592163036,GO
0.3377412437455325,4,1.8251392592163036,GO
0.3431022158684775,3,1.8296704947520104,GO
0.3484631879914224,4,1.8251392592163036,GO
0.3538241601143674,3,1.8296704947520104,GO
0.3591851322373124,3,1.8296704947520104,GO
0.3645461043602573,3,1.8296704947520104,GO
0.3699070764832023,4,1.8251392592163036,GO
0.3752680486061472,3,1.8296704947520104,GO
0.3806290207290922,4,1.8251392592163036,GO
0.3859899928520371,3,1.8296704947520104,GO
0.3913509649749822,3,1.8296704947520104,GO
0.3967119370979271,3,1.8296704947520104,GO
0.4020729092208721,4,1.8251392592163036,GO
0.407433881343817,3,1.8296704947520104,GO
0.412794853466762,3,1.8296704947520104,GO
0.4181558255897069,4,1.8251392592163036,GO
0.4235167977126519,4,1.8251392592163036,GO
0.4288777698355969,4,1.8251392592163036,GO
0.4342387419585418,4,1.8251392592163036,GO
0.4395997140814868,4,1.8251392592163036,GO
0.4449606862044317,4,1.8251392592163036,GO
0.4503216583273767,3,1.8296704947520104,GO
0.4556826304503217,3,1.8296704947520104,GO
0.4610436025732666,3,1.8296704947520104,GO
0.4664045746962116,4,1.8251392592163036,GO
0.4717655468191565,3,1.8296704947520104,GO
0.4771265189421015,4,1.8251392592163036,GO
0.4824874910650464,3,1.8296704947520104,GO
