Timestamp,Raw_EMG,Independent_Component,Label
0.0,520,0.0724619929054887,YES
0.0050675675675675,600,0.6502650992256216,YES
0.0101351351351351,644,0.9680568077016944,YES
0.0152027027027027,633,0.8886088805826764,YES
0.0202702702702702,607,0.7008228710286332,YES
0.0253378378378378,567,0.4119213178685668,YES
0.0304054054054054,551,0.2963606966045402,YES
0.0354729729729729,524,0.1013521482214954,YES
0.0405405405405405,570,0.4335889343555718,YES
0.0456081081081081,602,0.6647101768836249,YES
0.0506756756756756,606,0.6936003321996315,YES
0.0557432432432432,546,0.2602480024595319,YES
0.0608108108108108,470,-0.2886649485445942,YES
0.0658783783783783,521,0.0796845317344904,YES
0.0709459459459459,576,0.4769241673295817,YES
0.0760135135135135,596,0.6213749439096149,YES
0.081081081081081,595,0.6141524050806132,YES
0.0861486486486486,612,0.7369355651736414,YES
0.0912162162162162,583,0.5274819391325933,YES
0.0962837837837837,593,0.5997073274226099,YES
0.1013513513513513,596,0.6213749439096149,YES
0.1064189189189189,657,1.061949812478716,YES
0.1114864864864864,627,0.8452736476086664,YES
0.116554054054054,646,0.982501885359698,YES
0.1216216216216216,552,0.3035832354335419,YES
0.1266891891891892,657,1.061949812478716,YES
0.1317567567567567,722,1.531414836363824,YES
0.1368243243243243,739,1.654197996456852,YES
0.1418918918918918,542,0.2313578471435252,YES
0.1469594594594594,533,0.1663549976825103,YES
0.152027027027027,708,1.4302992927578009,YES
0.1570945945945946,658,1.0691723513077176,YES
0.1621621621621621,538,0.2024676918275186,YES
0.1672297297297297,603,0.6719327157126265,YES
0.1722972972972973,639,0.9319441135566862,YES
0.1773648648648648,641,0.9463891912146896,YES
0.1824324324324324,580,0.5058143226455883,YES
0.1875,428,-0.5920115793626639,YES
0.1925675675675675,372,-0.9964737537867568,YES
0.1976351351351351,355,-1.1192569138797852,YES
0.2027027027027027,352,-1.14092453036679,YES
0.2077702702702702,391,-0.8592455160357253,YES
0.2128378378378378,411,-0.714794739455692,YES
0.2179054054054054,288,-1.6031670154228963,YES
0.2229729729729729,198,-2.2531955100330454,YES
0.2280405405405405,230,-2.0220742675049923,YES
0.2331081081081081,309,-1.4514937000138617,YES
0.2381756756756756,280,-1.6609473260549097,YES
0.2432432432432432,332,-1.2853753069468232,YES
0.2483108108108108,369,-1.0181413702737618,YES
0.2533783783783784,418,-0.6642369676526805,YES
0.2584459459459459,349,-1.1625921468537952,YES
0.2635135135135135,421,-0.6425693511656755,YES
0.2685810810810811,449,-0.440338263953629,YES
0.2736486486486487,454,-0.4042255698086207,YES
0.2787162162162162,451,-0.4258931862956256,YES
0.2837837837837837,384,-0.9098032878387368,YES
0.2888513513513513,452,-0.418670647466624,YES
0.2939189189189189,428,-0.5920115793626639,YES
0.2989864864864865,468,-0.3031100262025974,YES
0.304054054054054,531,0.151909920024507,YES
0.3091216216216216,543,0.2385803859725269,YES
0.3141891891891892,487,-0.1658817884515659,YES
0.3192567567567568,504,-0.0430986283585377,YES
0.3243243243243243,535,0.1808000753405136,YES
0.3293918918918919,466,-0.3175551038606007,YES
0.3344594594594595,487,-0.1658817884515659,YES
0.339527027027027,496,-0.100878938990551,YES
0.3445945945945946,442,-0.4908960357566406,YES
0.3496621621621621,550,0.2891381577755386,YES
0.3547297297297297,543,0.2385803859725269,YES
0.3597972972972973,494,-0.1153240166485543,YES
0.3648648648648649,548,0.2746930801175353,YES
0.3699324324324324,479,-0.2236620990835792,YES
0.375,474,-0.2597747932285875,YES
0.3800675675675676,520,0.0724619929054887,YES
0.3851351351351351,491,-0.1369916331355593,YES
0.3902027027027027,558,0.3469184684075518,YES
0.3952702702702703,549,0.2819156189465369,YES
0.4003378378378379,595,0.6141524050806132,YES
0.4054054054054054,522,0.0869070705634921,YES
0.4104729729729729,427,-0.5992341181916655,YES
0.4155405405405405,472,-0.2742198708865908,YES
0.4206081081081081,508,-0.0142084730425311,YES
0.4256756756756757,587,0.5563720944486,YES
0.4307432432432432,397,-0.8159102830617153,YES
0.4358108108108108,432,-0.5631214240466572,YES
0.4408783783783784,522,0.0869070705634921,YES
0.4459459459459459,490,-0.144214171964561,YES
0.4510135135135135,470,-0.2886649485445942,YES
0.4560810810810811,488,-0.1586592496225643,YES
0.4611486486486487,498,-0.0864338613325477,YES
0.4662162162162162,538,0.2024676918275186,YES
0.4712837837837838,458,-0.375335414492614,YES
0.4763513513513513,451,-0.4258931862956256,YES
0.4814189189189189,572,0.448034012013575,YES
0.4864864864864865,529,0.1374648423665037,YES
0.491554054054054,518,0.0580169152474854,YES
0.4966216216216216,499,-0.079211322503546,YES
0.5016891891891893,562,0.3758086237235585,YES
0.5067567567567568,530,0.1446873811955053,YES
0.5118243243243243,430,-0.5775665017046605,YES
0.5168918918918919,461,-0.3536677980056091,YES
0.5219594594594595,542,0.2313578471435252,YES
0.5270270270270271,499,-0.079211322503546,YES
0.5320945945945946,478,-0.2308846379125809,YES
0.5371621621621622,457,-0.3825579533216157,YES
0.5422297297297297,505,-0.0358760895295361,YES
0.5472972972972974,483,-0.1947719437675726,YES
0.5523648648648649,423,-0.6281242735076722,YES
0.5574324324324325,594,0.6069298662516116,YES
0.5625,542,0.2313578471435252,YES
0.5675675675675675,540,0.2169127694855219,YES
0.5726351351351352,547,0.2674705412885336,YES
0.5777027027027027,615,0.7586031816606464,YES
0.5827702702702703,526,0.1157972258794987,YES
0.5878378378378378,571,0.4408114731845735,YES
0.5929054054054055,537,0.195245152998517,YES
0.597972972972973,650,1.0113920406757044,YES
0.6030405405405406,506,-0.0286535507005344,YES
0.6081081081081081,497,-0.0936564001615493,YES
0.6131756756756757,485,-0.1803268661095693,YES
0.6182432432432433,480,-0.2164395602545775,YES
0.6233108108108109,539,0.2096902306565203,YES
0.6283783783783784,448,-0.4475608027826306,YES
0.6334459459459459,518,0.0580169152474854,YES
0.6385135135135136,609,0.7152679486866366,YES
0.6435810810810811,436,-0.5342312687306506,YES
0.6486486486486487,431,-0.5703439628756589,YES
0.6537162162162162,448,-0.4475608027826306,YES
0.6587837837837838,518,0.0580169152474854,YES
0.6638513513513514,437,-0.5270087299016489,YES
0.668918918918919,453,-0.4114481086376224,YES
0.6739864864864865,481,-0.2092170214255759,YES
0.6790540540540541,478,-0.2308846379125809,YES
0.6841216216216217,498,-0.0864338613325477,YES
0.6891891891891893,561,0.3685860848945568,YES
0.6942567567567568,501,-0.0647662448455427,YES
0.6993243243243243,491,-0.1369916331355593,YES
0.7043918918918919,478,-0.2308846379125809,YES
0.7094594594594595,724,1.5458599140218272,YES
0.7145270270270271,987,3.445387626049264,YES
0.7195945945945946,1018,3.669286329748315,YES
0.7246621621621622,1018,3.669286329748315,YES
0.7297297297297298,1018,3.669286329748315,YES
0.7347972972972974,544,0.2458029248015286,YES
0.7398648648648649,64,-3.221015713119268,YES
0.7449324324324325,84,-3.076564936539235,YES
0.75,112,-2.874333849327188,YES
0.7550675675675677,85,-3.069342397710233,YES
0.7601351351351352,172,-2.4409815195870883,YES
0.7652027027027027,251,-1.870400952095958,YES
0.7702702702702703,419,-0.6570144288236788,YES
0.7753378378378378,506,-0.0286535507005344,YES
0.7804054054054055,579,0.4985917838165867,YES
0.785472972972973,456,-0.3897804921506174,YES
0.7905405405405406,536,0.1880226141695153,YES
0.7956081081081081,603,0.6719327157126265,YES
0.8006756756756758,480,-0.2164395602545775,YES
0.8057432432432433,476,-0.2453297155705842,YES
0.8108108108108109,565,0.3974762402105635,YES
0.8158783783783784,503,-0.0503211671875394,YES
0.8209459459459459,509,-0.0069859342135294,YES
0.8260135135135136,576,0.4769241673295817,YES
0.8310810810810811,595,0.6141524050806132,YES
0.8361486486486487,574,0.4624790896715784,YES
0.8412162162162162,555,0.3252508519205468,YES
0.8462837837837839,493,-0.122546555477556,YES
0.8513513513513514,629,0.8597187252666696,YES
0.856418918918919,577,0.4841467061585833,YES
0.8614864864864865,634,0.8958314194116779,YES
0.8665540540540541,617,0.7730482593186498,YES
0.8716216216216217,540,0.2169127694855219,YES
0.8766891891891893,560,0.3613635460655552,YES
0.8817567567567568,540,0.2169127694855219,YES
0.8868243243243243,641,0.9463891912146896,YES
0.8918918918918919,612,0.7369355651736414,YES
0.8969594594594595,647,0.9897244241886994,YES
0.9020270270270272,629,0.8597187252666696,YES
0.9070945945945946,625,0.8308285699506631,YES
0.9121621621621622,617,0.7730482593186498,YES
0.9172297297297298,562,0.3758086237235585,YES
0.9222972972972974,643,0.960834268872693,YES
0.9273648648648648,645,0.9752793465306964,YES
0.9324324324324323,708,1.4302992927578009,YES
0.9375,593,0.5997073274226099,YES
0.9425675675675677,675,1.191955511400746,YES
0.9476351351351352,668,1.1413977395977342,YES
0.9527027027027029,570,0.4335889343555718,YES
0.9577702702702704,614,0.7513806428316449,YES
0.962837837837838,491,-0.1369916331355593,YES
0.9679054054054056,476,-0.2453297155705842,YES
0.972972972972973,483,-0.1947719437675726,YES
0.9780405405405406,440,-0.5053411134146439,YES
0.983108108108108,308,-1.4587162388428632,YES
0.9881756756756758,260,-1.8053981026349424,YES
0.9932432432432432,314,-1.4153810058688532,YES
0.9983108108108107,274,-1.7042825590289197,YES
1.0033783783783785,253,-1.8559558744379543,YES
1.008445945945946,276,-1.6898374813709165,YES
1.0135135135135136,318,-1.3864908505528466,YES
1.0185810810810811,293,-1.567054321277888,YES
1.023648648648649,265,-1.7692854084899343,YES
1.0287162162162162,363,-1.0614766032477718,YES
